budget,id,original_language,original_title,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count
18000000,14283,en,The Red Violin,6.18869,1998/9/10,9495408,131,Released,,The Red Violin,7.3,99
10000000,404,en,The Straight Story,15.280261,1999/10/15,0,112,Released,,The Straight Story,7.7,306
0,13201,en,Deuces Wild,0.753481,2002/5/3,0,96,Released,Some lines should never be crossed.,Deuces Wild,5.5,34
9500000,209403,en,Bad Words,14.105392,2013/9/6,7800000,88,Released,The end justifies the means,Bad Words,6.4,334
10000000,7942,en,Run Fatboy Run,14.905357,2007/9/6,33000000,100,Released,Love. Commitment. Responsibility. There's nothing he won't run away from.,"Run, Fatboy, Run",6.2,238
10000000,73247,en,Heartbeeps,0.518056,1981/12/18,2154696,79,Released,Meet a modern nuclear family unlike any other.,Heartbeeps,3.8,6
9000000,253331,en,Black or White,12.172131,2014/9/6,21571189,121,Released,There's more to family than what you see.,Black or White,6.5,115
0,34043,en,On the Line,3.084874,2001/10/26,0,85,Released,,On the Line,4.1,10
10000000,9952,en,Rescue Dawn,17.078656,2006/9/9,7177143,126,Released,A true story of survival... declassified.,Rescue Dawn,6.9,336
10000000,256924,en,Danny Collins,16.318608,2015/3/19,10835752,107,Released,A letter from John Lennon changed his life,Danny Collins,6.6,183
10000000,82532,en,"Jeff, Who Lives at Home",10.409155,2011/9/13,4417580,83,Released,The first step to finding your destiny is leaving your mother's basement.,"Jeff, Who Lives at Home",6.1,217
0,41110,it,Io sono l'amore,5.355763,2009/9/5,0,120,Released,,I Am Love,6.9,73
0,134371,en,Atlas Shrugged Part II,4.725357,2012/10/12,0,112,Released,Who is John Galt?,Atlas Shrugged Part II,5.4,41
11500000,2088,en,Romeo Is Bleeding,4.850402,1993/9/13,3275585,100,Released,The story of a cop who wanted it bad and got it worse.,Romeo Is Bleeding,5.7,36
10000000,10388,en,The Limey,8.902102,1999/5/15,3193102,89,Released,Vengeance knows no boundaries.,The Limey,6.6,105
6500000,1640,en,Crash,28.223163,2004/1/13,98410061,112,Released,You think you know who you are. You have no idea.,Crash,7.2,1149
10000000,25520,en,The House of Mirth,3.007816,2000/9/23,5164404,140,Released,When a woman has the beauty men admire and women envy...it is wise to tread carefully.,The House of Mirth,6.4,25
0,27342,en,Malone,1.610132,1987/5/1,0,92,Released,"Ex-Cop, Ex-CIA, Explosive",Malone,6.8,15
0,13689,en,Peaceful Warrior,8.326131,2006/3/30,0,120,Released,There are no ordinary moments.,Peaceful Warrior,7.3,90
10000000,67911,en,Bucky Larson: Born to Be a Star,3.919057,2011/9/9,0,97,Released,There Are No Small Actors. Just Small Parts.,Bucky Larson: Born to Be a Star,4.4,51
0,24664,en,Bamboozled,2.23411,2000/10/6,0,135,Released,,Bamboozled,6.3,24
10000000,329440,en,The Forest,19.865989,2016/1/7,40055439,95,Released,Everyone comes here looking for a way out,The Forest,4.8,448
14000000,47890,en,Sphinx,0.310513,1981/2/11,439564,118,Released,Someone is hunting tourists out of season.,Sphinx,6,2
10000000,252512,en,While We're Young,19.263477,2015/4/3,7587485,97,Released,Life Never Gets Old.,While We're Young,5.8,383
10000000,55720,en,A Better Life,4.123533,2011/6/24,1759252,98,Released,Every father wants more for his son.,A Better Life,7,54
0,9613,en,Spider,6.948401,2002/12/13,0,98,Released,The only thing worse than losing your mind... is finding it again.,Spider,6.4,168
10000000,29076,en,Gun Shy,3.988432,2000/2/4,1631839,101,Released,The Agency's best has a bad case of nerves.,Gun Shy,5.4,24
0,29339,en,Nicholas Nickleby,5.099923,2002/12/27,0,132,Released,,Nicholas Nickleby,6.8,49
20000000,68812,en,The Iceman,19.494703,2012/9/1,1969193,105,Released,Loving husband. Devoted father. Ruthless killer.,The Iceman,6.4,365
0,32740,hi,कृष,3.759988,2006/6/23,0,154,Released,,Krrish,5.5,46
10000000,14195,en,Cecil B. Demented,4.176066,2000/5/17,0,87,Released,Demented Forever!,Cecil B. Demented,6.2,51
10000000,73567,en,Killer Joe,16.436178,2011/9/10,3665069,102,Released,A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.,Killer Joe,6.5,425
10000000,41479,en,The Joneses,14.979375,2009/9/13,7022728,96,Released,"They're not just living the American dream, they're selling it.",The Joneses,6.1,210
0,15394,en,Owning Mahowny,8.045488,2003/5/2,0,104,Released,To some it's a game. To others it's a habit. But to Dan Mahowny -- beating the odds is everything,Owning Mahowny,6.8,37
0,10071,en,The Brothers Solomon,8.312153,2007/9/7,0,93,Released,They want to put a baby in you.,The Brothers Solomon,4.9,46
10000000,1989,en,My Blueberry Nights,10.733761,2007/5/16,21786738,111,Released,How do you say goodbye to someone you can't imagine living without?,My Blueberry Nights,6,190
0,91076,en,Illuminata,0.111313,1998/5/21,0,119,Released,,Illuminata,6.3,7
10000000,12779,en,Swept Away,4.570043,2002/10/11,598645,89,Released,A snooty socialite is stranded on a Mediterranean island with a communist sailor.,Swept Away,4.8,50
5000000,13191,en,"War, Inc.",6.265659,2008/4/28,1296184,106,Released,When it comes to war... America means business,"War, Inc.",5.6,86
0,11770,cn,少林足球,17.54768,2001/7/12,42776760,113,Released,Get ready to kick some grass!,Shaolin Soccer,6.6,491
10000000,12703,en,The Brown Bunny,3.412162,2004/8/27,0,93,Released,"I'm not going to be okay, Bud.",The Brown Bunny,5.5,62
0,64559,fr,Rien ne va plus,0.627964,1997/10/15,0,105,Released,,The Swindle,6.4,5
0,222649,en,Rosewater,5.75555,2014/11/7,0,103,Released,,Rosewater,6.5,98
0,115872,en,La femme de chambre du Titanic,1.031142,1997/10/10,0,100,Released,,The Chambermaid on the Titanic,5.3,3
7700000,101173,en,Coriolanus,7.554799,2011/2/14,1072602,123,Released,Nature teaches beasts to know their friends.,Coriolanus,5.9,131
10000000,25350,en,Imaginary Heroes,2.85283,2004/9/14,0,111,Released,People are never who they seem to be.,Imaginary Heroes,6.3,29
0,10034,en,High Heels and Low Lifes,1.769593,2001/7/16,0,86,Released,They're not bad girls. They're just behaving that way.,High Heels and Low Lifes,6.4,12
10000000,20178,en,World's Greatest Dad,9.805551,2009/8/20,295750,99,Released,Lance Clayton is about to get everything he deserves.,World's Greatest Dad,6.5,177
0,5072,en,Severance,12.898984,2006/5/19,0,96,Released,The Company Is Making Cutbacks,Severance,6.4,169
10000000,18191,en,Edmond,2.803642,2005/8/31,0,82,Released,Every fear hides a wish.,Edmond,6,50
0,31007,en,Welcome to the Rileys,6.085879,2010/10/29,42145,110,Released,,Welcome to the Rileys,6.4,139
0,11546,en,Police Academy: Mission to Moscow,11.946898,1994/6/9,126247,83,Released,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.",Police Academy: Mission to Moscow,4.1,178
0,41894,en,Blood Done Sign My Name,0.397341,2010/2/1,0,0,Released,No one changes the world alone.,Blood Done Sign My Name,6,5
10000000,184374,es,Cinco de Mayo: La Batalla,0.072085,2013/5/3,0,125,Released,,Cinco de Mayo: La Batalla,5.8,14
10000000,268171,en,Elsa & Fred,2.849895,2014/3/7,0,104,Released,It's never too late.,Elsa & Fred,6.2,31
10000000,78149,en,"An Alan Smithee Film: Burn, Hollywood, Burn",0.666218,1998/2/20,45779,86,Released,,"An Alan Smithee Film: Burn, Hollywood, Burn",3,9
0,24663,en,The Open Road,1.388136,2009/2/7,0,90,Released,They've got a long way to go,The Open Road,4.8,19
3200000,39037,en,The Good Guy,2.631688,2009/4/25,0,90,Released,,The Good Guy,5.4,59
0,22805,en,Motherhood,10.955567,2009/1/21,0,90,Released,,Motherhood,4.7,44
0,39055,en,Free Style,0.122874,2008/12/24,140987,94,Released,It's Time To Soar.,Free Style,5.8,4
10000000,245846,en,Strangerland,5.145655,2015/7/1,17472,111,Released,To find the truth they must lose themselves.,Strangerland,5.1,83
10000000,25186,en,Janky Promoters,1.728816,2009/10/16,9069,85,Released,,Janky Promoters,7,5
10000000,15017,en,Blonde Ambition,3.064563,2007/12/21,0,93,Released,Small-town girl. Big-time dreams.,Blonde Ambition,3.9,29
14100000,12245,en,The Oxford Murders,9.318033,2008/1/18,0,107,Released,There is no way of finding a single absolute truth,The Oxford Murders,5.7,188
0,49787,en,The Reef,7.245108,2010/5/15,0,94,Released,Pray That You Drown First,The Reef,5.4,130
0,16358,en,Eulogy,9.085482,2004/10/15,0,91,Released,,Eulogy,6.4,34
0,7006,en,White Noise 2: The Light,6.814247,2007/1/5,0,99,Released,Sometimes they don't come back alone.,White Noise 2: The Light,5.6,80
10000000,66767,en,Beat the World,2.873796,2011/6/10,0,91,Released,"Feel the beat, live the dream.",Beat the World,4.3,16
0,17622,en,Fifty Dead Men Walking,4.481897,2008/9/10,0,117,Released,,Fifty Dead Men Walking,6.1,35
0,283671,en,Jungle Shuffle,1.413934,2014/8/7,0,85,Released,,Jungle Shuffle,6.5,1
10000000,18516,en,Adam Resurrected,2.574014,2008/8/8,0,106,Released,,Adam Resurrected,6.4,22
10,217708,is,Hross í oss,1.617943,2013/8/30,11,85,Released,,Of Horses and Men,6.9,26
0,42057,en,Hai Marjawaan!,1.259968,2010/5/7,0,99,Released,Finding the right man can be murder,It's a Wonderful Afterlife,4.3,9
10000000,17577,en,The Devil's Tomb,5.099472,2009/5/26,0,90,Released,An evil entombed for 2000 years... until now.,The Devil's Tomb,4,53
0,14608,en,Partition,2.131524,2007/2/2,0,116,Released,,Partition,6.4,6
0,34417,en,Good Intentions,0.304566,2010/3/9,0,85,Released,,Good Intentions,5,6
10000000,15067,ko,"좋은 놈, 나쁜 놈, 이상한 놈",11.847324,2008/7/16,0,130,Released,A Fistful of Fun!,"The Good, The Bad, The Weird",7.1,193
10,78383,en,Nurse 3-D,10.013629,2013/9/28,10000000,99,Released,Your pain is her pleasure.,Nurse 3-D,4.9,119
10000000,43090,en,Gunless,3.753703,2010/4/30,0,89,Released,Fastest draw in the North... kinda.,Gunless,6.7,27
9500000,16614,en,Adventureland,19.978021,2009/4/3,17164377,107,Released,Nothing brings people together like a crappy summer job.,Adventureland,6.4,737
9600000,9700,en,The Lost City,3.588529,2005/9/3,4386236,144,Released,,The Lost City,6,24
11000000,10471,en,Next Friday,9.337388,2000/1/12,59827328,98,Released,The suburbs make the hood look good.,Next Friday,6.4,135
10000000,250066,en,American Heist,11.431434,2014/9/11,0,94,Released,Brothers in arms for life.,American Heist,4.3,158
9500000,667,en,You Only Live Twice,28.675891,1967/6/12,111584787,117,Released,You Only Live Twice...and Twice is the only way to live!,You Only Live Twice,6.5,531
10,208869,en,Plastic,9.70276,2014/4/30,0,102,Released,HUSTLE. HEIST. REPEAT.,Plastic,6.1,86
8900000,86837,fr,Amour,17.151293,2012/7/1,19839492,127,Released,,Amour,7.5,400
10500000,10306,en,Poltergeist III,11.225044,1988/6/10,14144000,98,Released,He's found her.,Poltergeist III,4.5,123
9500000,106845,en,Re-Kill,5.346205,2015/10/16,0,87,Released,We are the endangered species.,Re-Kill,4.9,34
9400000,11576,en,"It's a Mad, Mad, Mad, Mad World",14.562991,1963/11/7,60000000,163,Released,The biggest entertainment ever to rock the screen with laughter!,"It's a Mad, Mad, Mad, Mad World",7,140
12899867,219,es,Volver,19.747809,2006/3/16,85582407,121,Released,Return.,Volver,7.3,406
9300000,11827,en,Heavy Metal,12.928269,1981/8/7,0,90,Released,A Step Beyond Science Fiction,Heavy Metal,6.2,148
10000000,22820,en,Gentlemen Broncos,3.193777,2009/9/30,0,89,Released,"Oinus, Ainous, Anous, Odious.",Gentlemen Broncos,6.2,51
0,31174,en,Richard III,5.107235,1995/12/29,0,104,Released,"I can smile, and murder while I smile",Richard III,6.9,49
10000000,244316,en,Into the Grizzly Maze,10.073144,2015/2/27,0,94,Released,Hunt or be hunted.,Into the Grizzly Maze,5.1,74
0,37737,en,Kites,4.807549,2010/5/21,0,131,Released,,Kites,6,40
7400000,62215,da,Melancholia,36.173598,2011/5/26,21817298,136,Released,Enjoy it while it lasts,Melancholia,7,885
0,66125,en,Red Dog,5.499412,2011/8/4,0,92,Released,He's Been Everywhere Mate.,Red Dog,7.1,83
0,132316,hi,Jab Tak Hai Jaan,5.900535,2012/11/13,0,176,Released,,Jab Tak Hai Jaan,7.3,66
11000000,348,en,Alien,94.184658,1979/5/25,104931801,117,Released,In space no one can hear you scream.,Alien,7.9,4470
85000,30497,en,The Texas Chain Saw Massacre,29.262427,1974/10/1,30859000,83,Released,Who will survive and what will be left of them?,The Texas Chain Saw Massacre,7.2,590
10000000,27586,en,The Runaways,17.611971,2010/3/19,2995811,106,Released,It's 1975 and they're about to explode.,The Runaways,6.3,254
9000000,14811,en,Fiddler on the Roof,7.623979,1971/11/3,83304330,181,Released,To Life!,Fiddler on the Roof,7.4,134
5500000,660,en,Thunderball,31.036,1965/12/16,141195658,130,Released,Look up!  Look down!  Look out!,Thunderball,6.5,562
10000000,68684,en,Detention,10.424596,2011/3/16,0,93,Released,Cancel Your Future,Detention,5.7,129
7000000,40794,it,Mine vaganti,7.720692,2010/2/12,8220215,110,Released,,Loose Cannons,7,118
9000000,9400,en,Set It Off,6.717994,1996/11/6,41590886,118,Released,It's about crime. It's about payback. It's about survival.,Set It Off,6.9,66
9000000,16162,en,The Best Man,3.951041,1999/10/22,34573780,120,Released,,The Best Man,6.8,38
9000000,10585,en,Child's Play,27.600843,1988/11/8,44196684,87,Released,Chucky is one mean S.O.B.,Child's Play,6.3,581
9000000,2359,en,Sicko,14.098952,2007/5/18,24538513,123,Released,This might hurt a little.,Sicko,7.3,235
9000000,238636,en,The Purge: Anarchy,82.975841,2014/7/17,108782847,104,Released,"Welcome to America, where one night a year, all crime Is legal.",The Purge: Anarchy,6.6,1954
9000000,10472,en,Down to You,3.269459,2000/1/21,0,91,Released,A new comedy about giving first love a second chance.,Down to You,4.9,70
9000000,11282,en,Harold & Kumar Go to White Castle,18.514292,2004/5/30,23936908,88,Released,Fast Food. High Times.,Harold & Kumar Go to White Castle,6.6,693
9000000,6521,en,The Contender,7.029126,2000/10/13,0,126,Released,Sometimes you can assassinate a leader without firing a shot.,The Contender,6.7,60
26000000,14181,en,Boiler Room,11.233081,2000/2/18,28780255,118,Released,Welcome to the new American dream.,Boiler Room,6.5,201
40600000,1621,en,Trading Places,34.022209,1983/6/7,90400000,116,Released,Some very funny business.,Trading Places,7.1,738
9000000,9656,en,Black Christmas,4.134327,2006/12/25,21510851,84,Released,"This holiday season, the slay ride begins.",Black Christmas,4.8,119
0,16428,en,Breakin' All the Rules,6.904734,2004/5/14,0,85,Released,When it comes to getting dumped... He wrote the book.,Breakin' All the Rules,5.8,21
9000000,10705,en,Henry V,4.641006,1989/10/5,0,137,Released,The great adventure of a king who defied the odds to prove himself a man.,Henry V,7.4,71
0,8272,en,The Savages,5.663889,2007/1/19,0,114,Released,,The Savages,6.8,110
0,24621,en,Chasing Papi,1.118511,2003/4/16,6126237,80,Released,Three women. Three cities. Three times the trouble.,Chasing Papi,6.3,16
8500000,1619,en,The Way of the Gun,8.775844,2000/9/8,19125401,119,Released,,The Way of the Gun,6.4,100
9000000,9685,en,Igby Goes Down,2.062087,2002/9/13,4777465,97,Released,Insanity is relative.,Igby Goes Down,6.5,95
9000000,14425,en,PCU,8.738737,1994/4/29,4350774,79,Released,Flunk 'em if they can't take a joke.,PCU,6,41
0,14624,en,The Ultimate Gift,4.976268,2006/10/20,0,114,Released,,The Ultimate Gift,6.8,78
9000000,10179,en,The Ice Pirates,3.810697,1984/3/16,0,91,Released,A totally SPACED adventure! ...You have to be there to see it.,The Ice Pirates,5.7,49
9000000,15568,en,Gracie,2.365328,2007/6/1,2955039,97,Released,,Gracie,6,17
9000000,14057,en,Trust the Man,5.2545,2005/9/1,0,103,Released,Men play the game. Women know the score.,Trust the Man,5.5,29
0,12621,en,Hamlet 2,5.293363,2008/1/21,0,92,Released,One high school drama teacher is about to make a huge number 2.,Hamlet 2,6.1,56
0,1808,en,Velvet Goldmine,10.932711,1998/10/23,1053788,119,Released,Style matters. Even when it comes to murder.,Velvet Goldmine,6.9,116
0,293670,ko,곡성,9.05029,2016/5/12,0,156,Released,Never be tempted.,The Wailing,7.2,250
9000000,67675,en,Glee: The Concert Movie,9.933926,2011/8/11,18663238,84,Released,,Glee: The Concert Movie,6.8,79
0,27329,th,สุริโยไท,0.843067,2001/8/17,0,185,Released,,The Legend of Suriyothai,5.1,6
9000000,29514,en,Due occhi diabolici,8.218383,1990/1/25,0,120,Released,When I wake you... you'll be dead,Two Evil Eyes,6,35
6000000,250349,fr,Barbecue,5.119593,2014/4/30,14348529,98,Released,,Barbecue,5.8,214
9000000,12454,en,All or Nothing,2.872281,2002/5/17,0,128,Released,,All or Nothing,7,33
9000000,39806,en,Princess Kaiulani,0.717811,2010/5/14,771499,130,Released,Her heart was torn between love and the future of Hawaii...,Princess Kaiulani,4.8,14
5000000,15699,en,Opal Dream,1.458884,2006/11/22,140666,86,Released,,Opal Dream,6.1,7
6500000,8883,da,Flammen & Citronen,7.028946,2008/3/25,0,130,Released,,Flame & Citron,6.8,68
9000000,17926,en,Undiscovered,2.009597,2005/8/26,1046166,97,Released,They Know Each Other By Heart.,Undiscovered,4.5,12
