bite_date,SpeciesIDDesc,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,ResultsIDDesc
2012/12/4 0:00,DOG,MALE,BRN,,,40220,,BODY,,,
2012/12/3 0:00,DOG,,,,,,,UNKNOWN,,,
2012/12/4 0:00,,,,,,,,,,,
2012/11/30 0:00,DOG,MALE,TAN,1,2012/10/1 0:00,,,UNKNOWN,,,
2012/11/29 0:00,DOG,MALE,TAN MIX,1,2011/1/21 0:00,40228,,BODY,,,
2012/11/21 0:00,DOG,FEMALE,BLK/WHT,,,40299,,HEAD,,,
2012/11/27 0:00,DOG,MALE,BLK/TAN,1,2013/1/8 0:00,40211,,BODY,,,
2012/11/26 0:00,DOG,MALE,WHT/BRN,1,2012/3/3 0:00,40004,,BODY,,,
2012/12/3 0:00,DOG,FEMALE,BRN/WHT,1,2012/1/17 0:00,40222,,BODY,,,
2012/12/1 0:00,DOG,FEMALE,BLK/WHT,1,2012/4/23 0:00,40205,,BODY,,,
2012/11/26 0:00,DOG,MALE,BLK,,,40059,,BODY,,,
2012/12/3 0:00,DOG,MALE,BLACK,1,2012/4/12 0:00,40162,,BODY,,,
2012/11/29 0:00,DOG,MALE,BRINDLE/WH,,,40213,,HEAD,,,
2012/12/5 0:00,DOG,,,1,2012/6/1 0:00,40291,,BODY,,,
2012/12/6 0:00,DOG,,CHOCOLATE,1,2013/1/3 0:00,,,HEAD,,,
2012/12/7 0:00,DOG,,,3,2011/8/24 0:00,40475,,BODY,,,
2012/12/10 0:00,DOG,,,,,,,UNKNOWN,,,
2012/12/8 0:00,DOG,,BLK & TAN,,,,,BODY,,,
2012/12/8 0:00,DOG,MALE,,3,2010/12/30 0:00,40243,,UNKNOWN,,,
2012/12/9 0:00,DOG,FEMALE,WHT BLCK,,,,,BODY,,,
2012/12/8 0:00,DOG,MALE,,3,2012/3/10 0:00,,,BODY,,,
2012/12/7 0:00,CAT,FEMALE,,3,2012/5/26 0:00,,,,,,
2012/12/11 0:00,DOG,MALE,BRINGLE,,,,,BODY,,,
1999/1/9 0:00,DOG,,BRN/WHT,1,2012/12/12 0:00,40214,,BODY,,,
2012/12/11 0:00,DOG,MALE,,1,2012/12/14 0:00,42701,,UNKNOWN,,,
2012/12/12 0:00,DOG,,,,,,,BODY,,,
2012/12/11 0:00,DOG,,,3,2012/4/6 0:00,40223,,UNKNOWN,,,
2012/12/12 0:00,DOG,,,,,,,,,,
2012/12/12 0:00,DOG,FEMALE,YELLOW WHI,1,2012/12/29 0:00,,,BODY,,,
2012/12/12 0:00,CAT,,,,,,,HEAD,,,
2012/12/11 0:00,CAT,,,,,,,BODY,,,
2012/12/13 0:00,DOG,,BRN/BLK,,,,,BODY,,,
2012/12/13 0:00,DOG,,,,,,,HEAD,,,
2012/12/13 0:00,DOG,FEMALE,SABLE WHIT,1,2012/6/11 0:00,,,BODY,,,
2012/12/13 0:00,DOG,MALE,BLK/WHT,1,2012/6/5 0:00,,,UNKNOWN,,,
2012/12/13 0:00,DOG,FEMALE,BRN/WHT,,2012/7/28 0:00,40215,,BODY,,,
2012/12/9 0:00,DOG,FEMALE,BROWN,1,2012/3/24 0:00,40207,,BODY,,,
2012/12/10 0:00,DOG,MALE,WHIT,,,,,BODY,,,
2012/12/6 0:00,CAT,MALE,BLK WHITE,,,,,BODY,,,
2012/12/7 0:00,CAT,,,,,,,BODY,,,
2012/12/11 0:00,CAT,,,,,,,BODY,,,
2012/12/7 0:00,DOG,FEMALE,FAWN,,,,,BODY,,,
2012/12/15 0:00,DOG,MALE,,3,2011/5/23 0:00,40059,,UNKNOWN,,,
2012/12/16 0:00,DOG,,,,,40243,,BODY,,,
2012/12/14 0:00,DOG,,,1,2012/3/19 0:00,,,UNKNOWN,,,
2012/12/17 0:00,DOG,,,,,40203,,HEAD,,,
2012/12/17 0:00,DOG,MALE,,,2013/1/26 0:00,40216,,UNKNOWN,,,
2012/12/14 0:00,DOG,MALE,,1,2012/10/10 0:00,40210,,BODY,,,
2012/12/16 0:00,DOG,MALE,GRAY WHITE,,,40211,,BODY,,,
2012/12/17 0:00,DOG,MALE,BRN WHITE,1,2012/4/3 0:00,40216,,BODY,,,
2012/12/17 0:00,DOG,,,,,,,BODY,,,
2012/12/18 0:00,DOG,FEMALE,WHITE,1,2012/1/11 0:00,,,BODY,,,
2012/12/17 0:00,DOG,,,,,,,BODY,,,
2012/12/19 0:00,DOG,MALE,,,,,,HEAD,,,
2012/12/20 0:00,DOG,MALE,,3,2012/5/4 0:00,,,HEAD,,,
2012/12/21 0:00,DOG,MALE,,3,2012/9/1 0:00,40206,,BODY,,,
2012/12/21 0:00,DOG,,,,,40210,,BODY,,,
2012/12/22 0:00,CAT,MALE,WHITE GRAY,1,2013/1/21 0:00,40291,,BODY,,,
2012/12/20 0:00,CAT,FEMALE,GRAY,,,,,UNKNOWN,,,
2012/12/23 0:00,DOG,FEMALE,,1,2012/11/20 0:00,40241,,BODY,,,
2012/12/23 0:00,DOG,FEMALE,BRN/BLK,3,2011/10/29 0:00,,,BODY,,,
2012/12/24 0:00,CAT,,,,,,,BODY,,,
2012/12/23 0:00,CAT,,,,,,,UNKNOWN,,,
2012/12/25 0:00,DOG,MALE,RED WHITE,,,40203,,HEAD,,,
2012/12/24 0:00,DOG,,,,,,,UNKNOWN,,,
2012/12/25 0:00,DOG,,BLACK,,2012/8/21 0:00,,,BODY,,,
2012/12/24 0:00,DOG,,,,,,,HEAD,,,
2012/12/26 0:00,DOG,,RD BRN WHT,1,2012/11/10 0:00,,,BODY,,,
2012/12/23 0:00,DOG,FEMALE,BLK,1,2012/1/9 0:00,42104,,BODY,,,
2012/12/25 0:00,DOG,,,,,42743,,BODY,,,
2012/12/26 0:00,DOG,MALE,,1,2012/4/3 0:00,40014,,BODY,,,
2012/12/27 0:00,DOG,,,,,,,BODY,,,
2012/12/25 0:00,DOG,MALE,RED WHITE,,,,,HEAD,,,
2012/12/25 0:00,DOG,MALE,TRICOLOR,,,,,HEAD,,,
2012/12/25 0:00,DOG,MALE,BLK WHITE,,,40215,,BODY,,,
2012/12/25 0:00,DOG,FEMALE,TRI,,2012/6/12 0:00,40213,,BODY,,,
2012/12/25 0:00,DOG,FEMALE,BLACK,,2012/6/12 0:00,,,BODY,,,
2012/12/26 0:00,DOG,FEMALE,BLK WHITE,,2011/4/19 0:00,,,BODY,,,
2012/12/14 0:00,DOG,MALE,BRN WHT,,,,,BODY,,,
2012/12/28 0:00,DOG,MALE,,1,2012/12/28 0:00,40229,,BODY,,,
2002/12/28 0:00,DOG,MALE,WHITE/BRN,1,2012/10/13 0:00,,,HEAD,,,
2012/12/29 0:00,DOG,MALE,RED/WHT,1,2012/9/21 0:00,40014,,HEAD,,,
2012/12/30 0:00,DOG,,,1,2012/11/19 0:00,40291,,UNKNOWN,,,
2012/12/24 0:00,DOG,MALE,WHT BRN,,,,,BODY,,,
2012/12/28 0:00,CAT,MALE,GRAY,1,2013/1/22 0:00,,,BODY,,,
2012/12/28 0:00,CAT,FEMALE,,1,2013/1/12 0:00,,,BODY,,,
2012/12/30 0:00,DOG,,,,,40220,,BODY,,,
2012/12/31 0:00,DOG,MALE,,1,2012/12/17 0:00,,,HEAD,,,
2012/12/31 0:00,DOG,MALE,BLK/WHT,,,,,,,,
2012/12/31 0:00,DOG,FEMALE,TAN,1,2013/1/17 0:00,,,,,,
2013/1/1 0:00,CAT,MALE,BLACK,1,2012/2/24 0:00,40031,,UNKNOWN,,,
2012/12/27 0:00,CAT,MALE,ORANGE,,,,,BODY,,,
2013/1/1 0:00,DOG,MALE,BLACK,1,2012/4/6 0:00,,,,,,
2013/1/1 0:00,DOG,MALE,,1,2013/1/12 0:00,40291,,HEAD,,,
2012/12/30 0:00,DOG,MALE,,,2012/10/26 0:00,40220,,BODY,,,
2012/12/30 0:00,DOG,MALE,BRINDLE,,2012/10/26 0:00,,,BODY,,,
2012/12/31 0:00,CAT,FEMALE,GRAY TABBY,,,,,BODY,,,
2013/1/1 0:00,CAT,MALE,,1,2012/8/20 0:00,,,,,,
2013/1/2 0:00,DOG,MALE,BLK/WHT,,,40291,,HEAD,,,
2013/1/3 0:00,DOG,MALE,,1,2012/12/5 0:00,,,BODY,,,
2013/1/3 0:00,DOG,MALE,TAN,3,2013/1/21 0:00,40272,,UNKNOWN,,,
2012/12/31 0:00,CAT,MALE,GRAY,1,2012/2/20 0:00,,,BODY,,,
2013/1/3 0:00,DOG,,BLACK,,,40213,,BODY,,,
2013/1/4 0:00,DOG,MALE,,1,2012/2/26 0:00,40212,,HEAD,,,
2013/1/4 0:00,DOG,MALE,,1,2012/4/27 0:00,,,BODY,,,
2013/1/4 0:00,DOG,MALE,,3,2012/5/30 0:00,40504,,BODY,,,
2013/1/4 0:00,DOG,MALE,,3,2012/5/14 0:00,,,,,,
2013/1/3 0:00,DOG,,BROWN,,,,,BODY,,,
2013/1/3 0:00,DOG,MALE,,,,,,BODY,,,
2013/1/3 0:00,CAT,MALE,,3,2011/12/19 0:00,,,UNKNOWN,,,
2013/1/7 0:00,DOG,,BLK/WHITE,,,40219,,UNKNOWN,,,
2013/1/5 0:00,CAT,FEMALE,GREY WHITE,1,2012/7/11 0:00,40205,,BODY,,,
2013/1/3 0:00,DOG,FEMALE,BROWN,,2013/2/9 0:00,,,UNKNOWN,,,
2012/12/31 0:00,DOG,MALE,,,,,,BODY,,,
2012/12/31 0:00,DOG,MALE,WHT TRI,,,,,BODY,,,
2013/1/5 0:00,DOG,MALE,BRN/WHT,,,40203,,BODY,,,
2013/1/8 0:00,DOG,,,,,,,UNKNOWN,,,
2013/1/7 0:00,CAT,MALE,GREY,,,40207,,BODY,,,
2013/1/3 0:00,DOG,MALE,BLONDE,1,2012/12/29 0:00,,,BODY,,,
2013/1/10 0:00,DOG,MALE,,,,,,HEAD,,,
2013/1/10 0:00,CAT,FEMALE,,,,,,BODY,,,
2013/1/13 0:00,DOG,FEMALE,,1,2013/1/28 0:00,,,HEAD,,,
2013/1/13 0:00,DOG,,,1,2012/5/21 0:00,40245,,BODY,,,
2013/1/13 0:00,CAT,MALE,ORANGE,1,2013/2/8 0:00,,,BODY,,,
2013/1/11 0:00,DOG,MALE,,1,2013/1/26 0:00,,,,,,
2013/1/12 0:00,DOG,MALE,TAN,3,2012/10/5 0:00,,,,,,
2013/1/4 0:00,DOG,MALE,BLK WHIT,3,2012/2/14 0:00,40071,,BODY,,,
2013/1/14 0:00,DOG,,,,,40214,,UNKNOWN,,,
2013/1/12 0:00,DOG,,,,,,,HEAD,,,
2013/1/11 0:00,DOG,FEMALE,,,,,,HEAD,,,
2013/1/13 0:00,DOG,,,1,2012/10/18 0:00,,,BODY,,,
2013/1/13 0:00,CAT,MALE,,,,,,BODY,,,
2013/1/8 0:00,DOG,FEMALE,,,2012/11/13 0:00,,,BODY,,,
2013/1/15 0:00,DOG,FEMALE,,1,,,,UNKNOWN,,,
2013/1/12 0:00,CAT,,,1,2013/1/29 0:00,,,UNKNOWN,,,
2013/1/21 0:00,DOG,MALE,,,2013/2/9 0:00,40201,,,,,
2013/1/19 0:00,DOG,FEMALE,,,,,,,,,
2013/1/21 0:00,DOG,MALE,BLONDE,1,2013/2/14 0:00,40229,,UNKNOWN,,,
2013/1/20 0:00,DOG,MALE,,3,2012/3/2 0:00,40229,,BODY,,,
2013/1/19 0:00,CAT,MALE,,3,2010/2/3 0:00,,,BODY,,,
2013/1/18 0:00,DOG,FEMALE,WHITE,1,2012/6/1 0:00,,,BODY,,,
2013/1/20 0:00,DOG,,,,,,,,,,
2013/1/18 0:00,DOG,,,,,40059,,HEAD,,,
2013/1/22 0:00,,,,,,,,UNKNOWN,,,
2013/1/21 0:00,CAT,,,,,40222,,UNKNOWN,,,
2013/1/23 0:00,DOG,MALE,TAN,1,2012/9/25 0:00,,,UNKNOWN,,,
2013/1/24 0:00,CAT,FEMALE,BLK/WHT,3,2013/1/29 0:00,,,UNKNOWN,,,
2013/1/25 0:00,CAT,MALE,BLK WHT,1,2013/1/15 0:00,40204,,BODY,,,
2013/1/25 0:00,DOG,MALE,,1,2013/2/8 0:00,,,BODY,,,
2013/1/25 0:00,DOG,FEMALE,BLK WHT,3,2013/2/19 0:00,,,,,,
2013/1/27 0:00,DOG,,,,,,,UNKNOWN,,,
2013/1/27 0:00,DOG,,,,2012/3/5 0:00,40214,,BODY,,,
2013/1/20 0:00,DOG,MALE,BLK/BRN,1,2013/1/22 0:00,40214,,BODY,,,
2013/1/25 0:00,CAT,,GRAY /WHIT,,,,,BODY,,,
2013/1/27 0:00,DOG,MALE,,,,,,,,,
2013/1/22 0:00,CAT,,BLACK,,,,,BODY,,,
2013/1/31 0:00,DOG,FEMALE,BLK WHIT,1,2012/11/9 0:00,40014,,BODY,,,
2013/1/28 0:00,DOG,,,1,2012/12/22 0:00,,,BODY,,,
2013/1/31 0:00,DOG,MALE,GOLD,,,,,BODY,,,
2013/2/1 0:00,CAT,,,,,,,,,,
2013/2/2 0:00,DOG,,,1,2013/3/1 0:00,,,UNKNOWN,,,
2013/2/3 0:00,CAT,MALE,BLACK,1,2012/11/30 0:00,,,BODY,,,
2013/2/2 0:00,DOG,,,,,,,BODY,,,
2013/2/2 0:00,CAT,MALE,YELLOW,1,2011/2/13 0:00,,,BODY,,,
2013/2/4 0:00,,,,,,,,,,,
2013/1/31 0:00,CAT,,GREY,,,,,BODY,,,
2013/2/6 0:00,DOG,MALE,BLACK,,,,,HEAD,,,
2013/2/5 0:00,DOG,FEMALE,,3,2013/2/16 0:00,,,BODY,,,
2013/2/5 0:00,DOG,,,1,2013/2/15 0:00,,,HEAD,,,
2013/2/4 0:00,DOG,MALE,BLUE WHTE,1,2012/6/8 0:00,40212,,BODY,,,
2013/1/29 0:00,CAT,MALE,,1,2013/2/27 0:00,40218,,BODY,,,
2013/2/3 0:00,DOG,MALE,BLK WHT,1,2012/12/22 0:00,40206,,BODY,,,
2013/2/2 0:00,DOG,MALE,GOLD,1,2013/1/15 0:00,40047,,BODY,,,
2013/2/6 0:00,DOG,,,,,40118,,UNKNOWN,,,
2013/2/7 0:00,CAT,,,,,,,BODY,,,
2013/2/7 0:00,CAT,MALE,GRAY,3,2013/3/7 0:00,40219,,BODY,,,
2013/2/7 0:00,DOG,,,,,,,,,,
2013/2/7 0:00,DOG,,,,,,,BODY,,,
2013/2/7 0:00,DOG,MALE,BLK/WHT,1,2013/2/28 0:00,40217,,BODY,,,
2013/2/7 0:00,CAT,MALE,GRAY,1,2013/2/25 0:00,,,BODY,,,
2013/2/10 0:00,DOG,,,1,2012/9/12 0:00,,,BODY,,,
2013/2/10 0:00,DOG,MALE,,3,2010/3/19 0:00,,,BODY,,,
2013/2/18 0:00,DOG,,,,,,,BODY,,,
2013/2/10 0:00,DOG,MALE,,1,2013/3/4 0:00,40212,,BODY,,,
2013/2/10 0:00,DOG,,BLACK /WHT,3,2012/2/15 0:00,50216,,HEAD,,,
2013/2/10 0:00,CAT,,ORANGE,1,2012/11/17 0:00,,,BODY,,,
2013/2/9 0:00,CAT,MALE,,,,,,BODY,,,
2013/2/12 0:00,DOG,FEMALE,RED,1,2012/6/25 0:00,,,BODY,,,
2013/2/11 0:00,DOG,MALE,BRN/WHT,1,2013/2/14 0:00,40211,,UNKNOWN,,,
2013/2/9 0:00,DOG,FEMALE,BRN WHT,1,2012/3/30 0:00,,,HEAD,,,
2013/2/10 0:00,DOG,FEMALE,BRN/WHT,3,2011/5/28 0:00,,,BODY,,,
2013/2/6 0:00,DOG,MALE,WHT BROWN,,,40204,,BODY,,,
2013/2/6 0:00,CAT,MALE,,,,,,BODY,,,
2013/2/9 0:00,DOG,FEMALE,,,,,,BODY,,,
2013/2/7 0:00,DOG,MALE,,,,,,BODY,,,
2013/2/13 0:00,DOG,MALE,BRN/WHTE,,,,,BODY,,,
2013/2/14 0:00,DOG,,,1,2012/3/30 0:00,,,UNKNOWN,,,
2013/2/14 0:00,CAT,,,,,,,BODY,,,
2013/2/13 0:00,DOG,MALE,TAN,3,2012/6/11 0:00,,,HEAD,,,
2013/2/13 0:00,DOG,MALE,TAN,,2012/12/3 0:00,47150,,BODY,,,
2013/2/16 0:00,DOG,FEMALE,,1,2013/2/16 0:00,,,HEAD,,,
2013/2/16 0:00,DOG,,,,,,,BODY,,,
2013/2/13 0:00,CAT,FEMALE,BLACK,,,,,BODY,,,
2013/2/15 0:00,DOG,,,3,2012/2/24 0:00,40291,,BODY,,,
2013/2/13 0:00,DOG,,WHITE,,,,,BODY,,,
2013/2/17 0:00,DOG,,,1,2013/2/21 0:00,,,UNKNOWN,,,
2013/2/17 0:00,CAT,MALE,,1,2012/4/25 0:00,,,UNKNOWN,,,
2013/2/11 0:00,DOG,MALE,,,,,,BODY,,,
2013/2/19 0:00,DOG,MALE,WHITE,3,2012/1/26 0:00,40118,,HEAD,,,
2013/2/17 0:00,DOG,,,,,47130,,BODY,,,
2013/2/18 0:00,DOG,,,,,,,BODY,,,
2013/2/12 0:00,DOG,MALE,BLK WHT,,,,,BODY,,,
2013/2/12 0:00,DOG,FEMALE,BRN BRINDL,,,40215,,HEAD,,,
2013/2/13 0:00,DOG,MALE,BRN WHIT,1,2012/12/3 0:00,40223,,HEAD,,,
2013/2/20 0:00,CAT,FEMALE,BLK WHT,1,2012/6/23 0:00,,,HEAD,,,
2013/2/21 0:00,DOG,FEMALE,BROWN,1,2012/6/1 0:00,40272,,BODY,,,
2013/2/22 0:00,DOG,MALE,BLACK,1,2012/10/9 0:00,40291,,HEAD,2013/3/4 0:00,,
2013/2/24 0:00,DOG,FEMALE,YELLOW,3,2010/6/19 0:00,40204,,BODY,,,
2013/2/24 0:00,DOG,,,,,40216,,HEAD,,,
2013/2/23 0:00,DOG,,BLACK,3,2012/10/18 0:00,40241,,BODY,,,
2013/2/24 0:00,DOG,MALE,BROW/WHITE,,2011/4/26 0:00,40258,,HEAD,,,
2013/2/25 0:00,DOG,MALE,,1,2013/3/14 0:00,40291,,BODY,,,
2013/2/25 0:00,DOG,MALE,BLK WHT,,,40216,,BODY,,,
2013/2/26 0:00,DOG,FEMALE,BROWN,3,2012/4/5 0:00,40212,,HEAD,,,
2013/2/25 0:00,DOG,,,1,2012/4/11 0:00,40214,,HEAD,,,
2013/2/22 0:00,DOG,,GOLDEN,,,40241,,BODY,,,
2013/2/28 0:00,DOG,FEMALE,,1,2012/5/1 0:00,40272,,BODY,,,
2013/2/28 0:00,DOG,FEMALE,RED,,,40046,,BODY,,,
2013/2/28 0:00,OTHER,,,,,40203,,BODY,,,
2013/3/1 0:00,CAT,,ORANGE/WHI,,,40219,,BODY,,,
2013/3/2 0:00,DOG,FEMALE,BLACK,1,2012/12/31 0:00,40243,,BODY,,,
2013/3/2 0:00,DOG,MALE,GRAY WHITE,,,,,BODY,,,
2013/3/1 0:00,DOG,MALE,WHITE,3,2011/3/18 0:00,40213,,BODY,,,
2013/3/1 0:00,DOG,FEMALE,BLONDE,1,2012/7/19 0:00,,,UNKNOWN,,,
2013/3/1 0:00,CAT,MALE,,1,2013/3/11 0:00,47130,,BODY,,,
2013/3/3 0:00,CAT,,,,,,,UNKNOWN,,,
2013/3/3 0:00,DOG,,,,,,,UNKNOWN,,,
2013/3/1 0:00,CAT,,,,,,,BODY,,,
2013/2/18 0:00,DOG,MALE,BLK WHTE,1,2013/3/14 0:00,40214,,BODY,,,
2013/2/28 0:00,DOG,MALE,RED,,,47172,,BODY,,,
2013/3/1 0:00,DOG,MALE,GRY WHT,,,,,BODY,,,
2013/2/24 0:00,DOG,FEMALE,BLACK,3,2010/3/12 0:00,40214,,BODY,,,
2013/2/26 0:00,DOG,MALE,BLK WHT,1,2013/4/11 0:00,40215,,BODY,,,
2013/2/24 0:00,DOG,MALE,WHT BLK,1,2013/3/26 0:00,40216,,HEAD,,,
2013/2/24 0:00,DOG,MALE,GRY BLK,1,2012/7/24 0:00,40216,,BODY,,,
2013/3/3 0:00,DOG,,,,,,,UNKNOWN,,,
2013/3/3 0:00,DOG,,,,,,,HEAD,,,
,DOG,MALE,,1,2013/1/21 0:00,,,BODY,,,
2013/3/8 0:00,DOG,,,,,,,BODY,,,
2013/3/10 0:00,DOG,,WHITE,,,,,BODY,,,
2013/3/4 0:00,DOG,MALE,BLK WHT,,,,,BODY,,,
2013/3/9 0:00,DOG,FEMALE,,,,,,BODY,,,
2013/3/10 0:00,DOG,FEMALE,BROWN,1,2013/4/12 0:00,40215,,BODY,,,
2013/3/10 0:00,DOG,MALE,BLK & BRN,1,2012/5/21 0:00,,,BODY,,,
2013/3/10 0:00,DOG,,,,,,,BODY,,,
2013/3/8 0:00,DOG,,,,,,,UNKNOWN,,,
2013/3/12 0:00,DOG,,,,,,,,,,
2013/3/12 0:00,DOG,,,,,,,UNKNOWN,,,
2013/3/14 0:00,DOG,,BLK & GRAY,,,,,BODY,,,
2013/3/12 0:00,DOG,,WHITE,,,,,BODY,,,
2013/3/10 0:00,DOG,MALE,,,,,,BODY,,,
2013/3/13 0:00,DOG,,,,,,,BODY,,,
2013/3/13 0:00,DOG,MALE,WHT/BBLK,1,2012/10/9 0:00,,,BODY,,,
2013/3/16 0:00,CAT,MALE,BLACK/WHIT,1,2013/3/16 0:00,,,HEAD,,,
2013/2/18 0:00,CAT,,GRAY,1,2013/2/20 0:00,40207,,BODY,,,
2013/3/16 0:00,DOG,MALE,YELLOW,1,2012/6/12 0:00,,,BODY,,,
2013/3/16 0:00,DOG,,,,,,,BODY,,,
2013/3/16 0:00,DOG,,,,,,,,,,
2013/3/17 0:00,CAT,MALE,GRAY,1,2012/12/10 0:00,,,,,,
2013/3/15 0:00,CAT,MALE,BLACK,1,2013/3/26 0:00,,,BODY,,,
2013/3/16 0:00,DOG,,GREY,,,,,BODY,,,
2013/3/17 0:00,CAT,,,,,,,,,,
2013/3/16 0:00,DOG,MALE,BROWN,3,2013/3/8 0:00,,,UNKNOWN,,,
2013/3/18 0:00,DOG,,,,,,,UNKNOWN,,,
2013/3/16 0:00,DOG,,YELLO,,,,,BODY,,,
2013/3/16 0:00,DOG,FEMALE,WHT BLK,3,2013/4/7 0:00,40211,,BODY,,,
2013/3/20 0:00,DOG,,,,,,,BODY,,,
2013/3/19 0:00,DOG,MALE,BLK WHIT,,,,,BODY,,,
2013/3/20 0:00,CAT,FEMALE,BLK WHT,1,2013/3/14 0:00,,,BODY,,,
2013/3/21 0:00,DOG,,,1,2012/4/7 0:00,,,HEAD,,,
2013/3/23 0:00,DOG,MALE,BRN WHT,3,2011/4/11 0:00,,,BODY,,,
2013/3/23 0:00,DOG,FEMALE,,1,2012/12/1 0:00,,,UNKNOWN,,,
2013/3/25 0:00,DOG,MALE,TAN,1,2013/4/30 0:00,40219,,HEAD,,,
2013/3/24 0:00,DOG,,,,2013/4/20 0:00,40258,,BODY,,,
2013/3/23 0:00,CAT,FEMALE,BLK WHT,,,,,BODY,,,
2013/3/16 0:00,DOG,MALE,BRINDLE,1,2012/5/17 0:00,40059,,BODY,,,
2013/3/27 0:00,CAT,,,,,,,BODY,,,
2013/3/26 0:00,DOG,,,,,,,BODY,,,
2013/3/14 0:00,DOG,MALE,BRN BLUE,1,2012/3/20 0:00,40210,,BODY,,,
2013/3/20 0:00,DOG,FEMALE,WHT BRN,1,2012/8/25 0:00,40222,,BODY,,,
2013/3/27 0:00,CAT,,BLK WHT,,,,,BODY,,,
2013/3/27 0:00,DOG,MALE,WHT BRIN,1,2013/1/18 0:00,40241,,BODY,,,
2013/3/28 0:00,DOG,MALE,BRINDLE,1,2013/4/3 0:00,,,HEAD,,,
2013/3/29 0:00,CAT,,,,,40219,,BODY,,,
2013/3/29 0:00,CAT,,,,,40229,,BODY,,,
2013/3/29 0:00,DOG,MALE,BROWN/BLAC,3,2012/7/13 0:00,40217,,BODY,,,
2013/3/31 0:00,DOG,,,,,40215,,BODY,,,
2013/3/30 0:00,DOG,,,,,40214,,UNKNOWN,,,
2013/3/30 0:00,DOG,,,,,,,BODY,,,
2013/3/26 0:00,CAT,,,,,,,,,,
2013/4/1 0:00,DOG,MALE,BLCK,1,2013/1/8 0:00,,,UNKNOWN,,,
2013/4/1 0:00,DOG,,,,,47130,,BODY,,,
2013/4/1 0:00,DOG,MALE,,,,,,BODY,,,
2013/4/1 0:00,DOG,,,,,,,,,,
2013/4/1 0:00,DOG,MALE,BLK TAN,1,2012/10/18 0:00,,,BODY,,,
2013/4/1 0:00,CAT,,,,,,,UNKNOWN,,,
2013/3/30 0:00,DOG,FEMALE,,1,2012/8/14 0:00,40216,,HEAD,,,
2013/3/31 0:00,DOG,FEMALE,WHITE,,,,,BODY,,,
2013/3/29 0:00,DOG,,,,,40229,,HEAD,,,
2013/4/2 0:00,DOG,MALE,BLE WHT,1,2013/4/18 0:00,40272,,UNKNOWN,,,
2013/4/3 0:00,DOG,MALE,BLK WHT,3,2013/4/25 0:00,40205,,BODY,,,
2013/3/31 0:00,DOG,MALE,BLK WHT,,,40215,,BODY,,,
2013/3/28 0:00,CAT,,TIGER,,,,,BODY,,,
2013/3/28 0:00,DOG,MALE,RED WHITE,,,40212,,BODY,,,
2013/3/28 0:00,DOG,FEMALE,BRI WHITE,,,40212,,BODY,,,
2013/3/28 0:00,DOG,FEMALE,TAN,,,40212,,BODY,,,
2013/3/28 0:00,DOG,FEMALE,BLK WHITE,,,,,BODY,,,
2013/3/22 0:00,DOG,MALE,WHIT,3,2010/7/23 0:00,40214,,BODY,,,
2013/4/4 0:00,DOG,MALE,,1,2013/4/15 0:00,,,,,,
2013/4/4 0:00,DOG,,,,,,,BODY,,,
2013/4/4 0:00,DOG,FEMALE,BLK WHIT,3,2012/2/14 0:00,,,BODY,,,
2013/4/5 0:00,DOG,MALE,,1,2013/2/4 0:00,40203,,BODY,,,
2013/4/5 0:00,CAT,,,,,,,BODY,,,
2013/4/5 0:00,DOG,MALE,YELLOW,,,,,BODY,,,
2013/4/5 0:00,DOG,FEMALE,WHT GRAY,,,,,BODY,,,
2013/3/30 0:00,DOG,FEMALE,BLACK,1,2013/5/14 0:00,,,BODY,,,
2013/4/7 0:00,DOG,,WHITE,3,2012/11/27 0:00,40222,,BODY,,,
2013/3/30 0:00,DOG,MALE,WHT BLK,,,,,BODY,,,
2013/4/2 0:00,DOG,,TAN/WHT,,,40208,,BODY,,,
2013/4/8 0:00,DOG,MALE,BLK WHT,1,2012/12/3 0:00,,,BODY,,,
2013/4/7 0:00,DOG,FEMALE,BLACK,1,2012/11/17 0:00,40219,,HEAD,,,
2013/4/8 0:00,DOG,FEMALE,BLK WHT,1,2012/5/29 0:00,40242,,BODY,,,
2013/4/8 0:00,DOG,MALE,,3,2010/7/21 0:00,40220,,BODY,,,
2013/4/8 0:00,CAT,FEMALE,BLK WHITE,1,2013/4/15 0:00,,,BODY,,,
2013/4/8 0:00,DOG,MALE,WHT BLK,1,2013/2/23 0:00,,,BODY,,,
2013/4/9 0:00,DOG,,BLACK,,,,,UNKNOWN,,,
2013/4/9 0:00,DOG,,,1,2013/5/9 0:00,,,BODY,,,
2013/4/9 0:00,DOG,MALE,RED WHITE,3,2011/12/20 0:00,,,UNKNOWN,,,
2013/4/9 0:00,DOG,FEMALE,BLK RED,1,2013/5/8 0:00,40214,,UNKNOWN,,,
2013/4/7 0:00,DOG,FEMALE,BLUE WHT,,,40212,,HEAD,,,
2013/4/7 0:00,CAT,FEMALE,,1,2013/5/29 0:00,40203,,BODY,,,
2013/4/10 0:00,DOG,,,1,2013/3/15 0:00,40220,,HEAD,,,
2013/4/7 0:00,DOG,MALE,,1,2013/4/8 0:00,40065,,BODY,,,
2013/4/10 0:00,DOG,,,,,,,BODY,,,
